FirstName;LastName;Post;Course;Group
Портнов;Назар;Academic;4;406
Акинфеева;Любовь;Dean;5;507
Рязанцева;Эльвира;Professor;3;303
Кушнарёва;Эмма;Dean;5;508
Эристов;Фома;Academic;4;407
Яицкий;Харитон;Professor;3;304
Журавлёва;Анастасия;Professor;3;304
Низамутдинов;Эрнест;Academic;4;406
Курташкин;Юлиан;Student;1;101
Емельяненко;Евграф;Student;1;101
Клокова;Злата;Dean;5;507
Антоновича;Анна;Academic;4;405
Мозговой;Кристина;Professor;3;304
Покровский;Феликс;Dean;5;507
Берестова;Любава;Dean;5;507
Северов;Дементий;Student;1;101
Дуболадов;Евграф;Professor;3;304
Ижутина;Лариса;Lecturer;2;202
Мартьянова;Римма;Student;1;101
Уланова;Кристина;Student;1;100
Характерова;Таисия;Professor;3;305
Конакова;Елена;Academic;4;406
Минкина;Любава;Student;1;100
Зуб;Никанор;Lecturer;2;203
Сафошкин;Константин;Academic;4;407
Кондуров;Якуб;Professor;3;304
Балашова;Людмила;Dean;5;508
Кириленко;Юрий;Academic;4;406
Меншиков;Варфоломей;Academic;4;406
Мусин;Фадей;Lecturer;2;202
Халипова;Нина;Dean;5;508
Яруллина;Пелагея;Lecturer;2;203
Балтабева;Любава;Lecturer;2;202
Сунгатулин;Кир;Student;1;100
Энгельгардт;Фока;Dean;5;508
Павленко;Лилия;Lecturer;2;203
Есаулова;Алла;Academic;4;405
Прудникова;Ираида;Lecturer;2;203
Печеников;Самуил;Lecturer;2;202
Якимычева;Ева;Professor;3;304
Убыша;Ефросинья;Professor;3;304
Ретюнскиха;Ариадна;Academic;4;407
Серыха;Раиса;Student;1;100
Яшнова;Елизавета;Student;1;101
Благово;Лилия;Student;1;100
Зворыгин;Демьян;Lecturer;2;202
Дёшина;Евдокия;Academic;4;406
Характерова;Влада;Dean;5;508
Курневича;Вероника;Lecturer;2;201
Потрепалова;Дина;Academic;4;405
Голубева;Христина;Student;1;100
Буковский;Дмитрий;Professor;3;304
Браславец;Платон;Professor;3;303
Колесов;Парфен;Student;1;100
Бубнов;Владлен;Academic;4;407
Лапухина;Елизавета;Dean;5;508
Борева;Влада;Academic;4;406
Юбкина;Фаина;Student;1;100
Зарубина;Эльвира;Student;1;101
Наливкин;Михаил;Lecturer;2;202
Дорофеева;Марина;Academic;4;405
Чуканова;Владлена;Academic;4;406
Ефремова;Кира;Dean;5;508
Демидов;Капитон;Dean;5;507
Блокова;Ева;Lecturer;2;202
Митрушичев;Артемий;Professor;3;304
Николаев;Яков;Lecturer;2;202
Яковец;Антип;Professor;3;303
Капылюшный;Глеб;Dean;5;507
Северинова;Клара;Professor;3;304
Алябьева;Нона;Professor;3;304
Белорусов;Изяслав;Student;1;101
Чесноков;Семён;Student;1;100
Путинова;Тамара;Academic;4;405
Ерофеева;Милена;Academic;4;405
Безрукова;Людмила;Dean;5;507
Яндуткина;Инесса;Academic;4;405
Аюшиева;Эвелина;Dean;5;508
Винокуров;Вячеслав;Lecturer;2;202
Дьякова;Эмма;Professor;3;305
Энтина;Анастасия;Academic;4;406
Шихранова;Оксана;Dean;5;508
Шалаганов;Тимофей;Professor;3;304
Толбаев;Всеслав;Student;1;101
Щепкин;Парфен;Lecturer;2;202
Ярыкина;Оксана;Professor;3;303
Набадчикова;Мария;Dean;5;508
Кахадзе;Дина;Lecturer;2;202
Заславский;Станислав;Lecturer;2;202
Францев;Филимон;Dean;5;508
Шабанова;Александра;Professor;3;305
Ямова;Вероника;Professor;3;305
Чичерина;Антонина;Lecturer;2;202
Мухаметова;Вероника;Dean;5;508
Исмайлова;Ефросиния;Dean;5;507
Чичеринов;Мир;Academic;4;406
Лоскутова;Алина;Dean;5;507
Пономарёва;Агния;Lecturer;2;202
Кабанова;Лариса;Dean;5;508
Дудченко;Артём;Professor;3;305
Шентерякова;Антонина;Dean;5;508
Доскаль;Трофим;Lecturer;2;202
Антонова;Доминика;Student;1;100
Кадыров;Данила;Academic;4;406
Квакин;Архип;Student;1;101
Дульцева;Арина;Dean;5;507
Рамазан;Герасим;Professor;3;303
Гребенщикова;Кира;Academic;4;406
Мартьянов;Игорь;Professor;3;303
Яненко;Никифор;Dean;5;508
Чунца;Анна;Lecturer;2;202
Ябловский;Карл;Dean;5;507
Набиуллина;Варвара;Academic;4;407
Мамыкина;Арина;Professor;3;305
Лапунова;Валерия;Professor;3;304
Яруллин;Вениамин;Academic;4;405
Шурьева;Анфиса;Lecturer;2;202
Филиппова;Маргарита;Academic;4;406
Демидов;Сократ;Professor;3;305
Лазуткина;Эмма;Dean;5;507
Носатенко;Кир;Professor;3;305
Якунов;Валерий;Student;1;100
Ратникова;Людмила;Student;1;101
Федорова;Кристина;Dean;5;507
Демченко;Афанасий;Dean;5;507
Кудайбергенова;Эмилия;Dean;5;508
Ямалетдинова;Яна;Dean;5;508
Сиянгулов;Казимир;Student;1;100
Пирожкова;Эмма;Academic;4;407
Тетерев;Нестор;Dean;5;508
Лужкова;Эвелина;Dean;5;508
Молодых;Дмитрий;Lecturer;2;203
Хрустицкий;Мир;Student;1;100
Райта;Татьяна;Academic;4;406
Дырбов;Казимир;Academic;4;405
Акулов;Александр;Professor;3;304
Кривоухова;Полина;Dean;5;507
Луковникова;Ираида;Academic;4;406
Мишин;Юлиан;Student;1;100
Бондарчук;Кузьма;Professor;3;304
Леонов;Семен;Dean;5;508
Державина;Вера;Student;1;101
Панарин;Артемий;Dean;5;507
Аверин;Измаил;Lecturer;2;202
Эпингер;Аристарх;Academic;4;406
Ягуткина;Валерия;Academic;4;406
Белоусова;Ксения;Academic;4;407
Соломинцев;Данила;Academic;4;405
Кондучалов;Лаврентий;Professor;3;303
Лавлинский;Евстигней;Student;1;101
Мельникова;Эмма;Professor;3;303
Пустохин;Ян;Student;1;100
Гринина;Антонина;Academic;4;406
Агеева;Эмма;Student;1;100
Рыкова;Светлана;Student;1;100
Янутан;Вячеслав;Dean;5;507
Турбин;Соломон;Student;1;100
Шапошникова;Юнона;Lecturer;2;201
Косяк;Серафим;Dean;5;507
Холодов;Афанасий;Student;1;101
Крутой;Ирина;Dean;5;508
Кучумеев;Гавриил;Lecturer;2;203
Фролова;Татьяна;Dean;5;508
Фарышев;Кирилл;Professor;3;304
Яньков;Ким;Student;1;100
Мартьянова;Агния;Dean;5;508
Манторова;Жанна;Dean;5;507
Лосев;Лавр;Student;1;100
Яковалева;Наталия;Dean;5;508
Хабибова;Регина;Student;1;100
Злобина;Ева;Academic;4;407
Буданова;Элеонора;Professor;3;304
Хлопонин;Герман;Academic;4;406
Якимовский;Мир;Student;1;101
Козырева;Елена;Dean;5;507
Колосов;Казимир;Professor;3;303
Комраков;Артемий;Student;1;101
Набережнева;Евдокия;Dean;5;508
Трунина;Елена;Student;1;101
Чичеринова;Христина;Student;1;101
Мандрыка;Роза;Student;1;101
Яцышина;Клара;Lecturer;2;202
Ярыкина;Таисия;Academic;4;405
Дворникова;Дарья;Professor;3;305
Фуриков;Капитон;Professor;3;304
Квитко;Эмиль;Dean;5;507
Миронова;Кристина;Academic;4;406
Киреева;Софья;Dean;5;508
Царёв;Евграф;Academic;4;406
Рящин;Руслан;Dean;5;507
Ханинова;Елизавета;Lecturer;2;203
Кривоухова;Лариса;Academic;4;405
Липов;Самуил;Dean;5;508
Кушкин;Валерьян;Dean;5;507
Ерёмин;Евдоким;Professor;3;305
Дуболазов;Игорь;Academic;4;405
Энговатов;Вениамин;Student;1;101
Летова;Кристина;Lecturer;2;203
Пузанов;Эрнст;Lecturer;2;202
Кольцов;Игорь;Academic;4;406
Бегичев;Потап;Dean;5;508
Гриневец;Вадим;Academic;4;406
Педича;Галина;Academic;4;406
Кириченко;﻿Агата;Lecturer;2;203
Жданова;Агния;Professor;3;303
Распопов;Адам;Dean;5;508
Кузуба;Рада;Lecturer;2;203
Загидуллина;Алиса;Professor;3;305
Якушкина;Людмила;Lecturer;2;202
Якина;Каролина;Professor;3;305
Паулкин;Никон;Academic;4;405
Лямин;Евсей;Student;1;101
Лазуткина;Рада;Student;1;100
Сукина;Римма;Academic;4;406
Маховицкий;Мирослав;Student;1;100
Сухиха;Виктория;Academic;4;405
Чернышёва;Алина;Academic;4;406
Гайдученко;Нестор;Lecturer;2;203
Кылымныка;Ника;Dean;5;508
Подмазко;Аристарх;Student;1;101
Чурсунов;Яков;Lecturer;2;202
Пузаков;Глеб;Dean;5;508
Апраксин;Трофим;Lecturer;2;203
Шверника;Наталия;Student;1;100
Дежнёв;Андриян;Academic;4;405
Осипов;Борис;Student;1;101
Берестова;Мария;Academic;4;405
Тычкин;Феофан;Dean;5;508
Кочубей;Диана;Professor;3;305
Набадчикова;Алиса;Student;1;101
Бакаринцев;Дементий;Lecturer;2;201
Орлов;Онуфрий;Dean;5;507
Тетерина;Ева;Academic;4;406
Кузинова;Регина;Professor;3;304
Язева;Антонина;Lecturer;2;201
Митрофанов;Лаврентий;Professor;3;303
Лунина;Ефросиния;Professor;3;304
Талалина;Ева;Lecturer;2;202
Чилаева;Вера;Student;1;101
Цуцков;Адриан;Academic;4;405
Ёлкин;Потап;Professor;3;304
Яглинцев;Андрон;Student;1;101
Якина;Алла;Academic;4;406
Терёшин;Валентин;Student;1;101
Ястребов;Эмиль;Student;1;101
Арданкин;Никифор;Lecturer;2;202
Балабанов;Юлий;Academic;4;405
Карявина;Валерия;Student;1;101
Панюшкина;Юлия;Academic;4;406
Яромеева;Лада;Dean;5;508
Костина;Полина;Dean;5;508
Липина;Инна;Academic;4;407
Агафонова;Дина;Lecturer;2;203
Андрюшина;Галина;Student;1;100
Плаксина;Агафья;Professor;3;304
Ванзин;Бронислав;Student;1;100
Шипицина;Фаина;Lecturer;2;203
Белоногов;Эрнест;Academic;4;405
Лаврентьев;Тимофей;Academic;4;406
Силина;Доминика;Lecturer;2;202
Подмазко;Елизавета;Lecturer;2;202
Лысова;Юлия;Professor;3;303
Золин;Фома;Dean;5;508
Кокоткин;Варфоломей;Student;1;100
Устимовича;Розалия;Lecturer;2;203
